Order ID,Order Date,Country,City,Region,Subregion,Customer,Industry,Segment,Product,Sales,Quantity,Discount,Profit
APJ-2023-112039,2023-03-26,Japan,Osaka,APJ,JAPN,Mitsubishi,Manufacturing,SMB,Site Analytics,470.376,3,0.2,47.0376
AMER-2023-118885,2023-12-30,United States,New York City,AMER,NAMER,Kroger,Retail,SMB,FinanceHub,393.568,4,0.2,-44.2764
AMER-2023-118885,2023-12-30,United States,New York City,AMER,NAMER,Kroger,Retail,SMB,Site Analytics,302.376,3,0.2,22.6782
EMEA-2023-166611,2023-03-29,Germany,Berlin,EMEA,EU-WEST,HSBC Holdings,Finance,Strategic,ContactMatcher,68.742,9,0.7,-48.1194
EMEA-2021-109512,2021-03-05,United Kingdom,London,EMEA,UKIR,Bosch,Tech,SMB,SaaS Connector Pack - Gold,29.34,3,0.0,14.67
EMEA-2021-109512,2021-03-05,United Kingdom,London,EMEA,UKIR,Bosch,Tech,SMB,FinanceHub,383.607,7,0.1,63.9345
EMEA-2021-109512,2021-03-05,United Kingdom,London,EMEA,UKIR,Bosch,Tech,SMB,Marketing Suite - Gold,563.4,4,0.0,67.608
EMEA-2022-118570,2022-11-14,France,Paris,EMEA,EU-WEST,Merck,Healthcare,Enterprise,Support,217.056,7,0.2,78.6828
APJ-2023-154718,2023-01-20,Japan,Kyoto,APJ,JAPN,Prudential Financial,Finance,SMB,FinanceHub,6.0,2,0.2,2.1
AMER-2022-147578,2022-04-23,United States,Los Angeles,AMER,NAMER,Daimler,Transportation,SMB,SaaS Connector Pack,31.56,3,0.0,10.4148
EMEA-2020-140165,2020-05-13,Germany,Hanover,EMEA,EU-WEST,Lukoil,Energy,Enterprise,Storage,7.104,2,0.2,2.3976
EMEA-2020-140165,2020-05-13,Germany,Hanover,EMEA,EU-WEST,Lukoil,Energy,Enterprise,ContactMatcher,398.352,8,0.7,-331.96
AMER-2020-142587,2020-10-21,Mexico,Puerto Vallarta,AMER,LATAM,Intel,Tech,SMB,OneView,121.792,4,0.2,13.7016
AMER-2020-142587,2020-10-21,Mexico,Puerto Vallarta,AMER,LATAM,Intel,Tech,SMB,ContactMatcher,409.59,3,0.4,-122.877
AMER-2020-157623,2020-03-14,United States,Henderson,AMER,NAMER,AT&T,Communications,Strategic,Support,10.56,2,0.0,4.752
AMER-2020-157623,2020-03-14,United States,Henderson,AMER,NAMER,AT&T,Communications,Strategic,ChatBot Plugin,3.38,1,0.0,1.2506
EMEA-2023-145310,2023-12-23,Germany,Munich,EMEA,EU-WEST,UnitedHealth Group,Healthcare,SMB,SaaS Connector Pack - Gold,7.824,1,0.2,2.934
EMEA-2022-100083,2022-11-25,Belgium,Antwerp,EMEA,EU-WEST,News Corp.,Misc,SMB,Support,24.784,1,0.2,7.745
EMEA-2023-108063,2023-12-03,Spain,Valencia,EMEA,EU-WEST,Morgan Stanley,Finance,SMB,ChatBot Plugin,34.65,3,0.0,10.395
EMEA-2021-109197,2021-12-31,Netherlands,The Hague,EMEA,EU-WEST,ConocoPhillips,Energy,SMB,ContactMatcher,487.984,2,0.2,152.495
EMEA-2023-141789,2023-10-04,Luxembourg,Luxembourg,EMEA,EU-WEST,Allstate,Finance,SMB,ContactMatcher,1793.98,2,0.0,843.1706
EMEA-2020-169775,2020-08-29,Germany,Hamburg,EMEA,EU-WEST,Carrefour,Retail,SMB,SaaS Connector Pack - Gold,29.808,2,0.2,10.8054
EMEA-2020-169775,2020-08-29,Germany,Hamburg,EMEA,EU-WEST,Carrefour,Retail,SMB,ContactMatcher,505.176,4,0.7,-336.784
EMEA-2020-169775,2020-08-29,Germany,Hamburg,EMEA,EU-WEST,Carrefour,Retail,SMB,ContactMatcher,174.0585,3,0.45,-110.7645
AMER-2022-140543,2022-06-30,Colombia,Bogotá,AMER,LATAM,Walt Disney,Communications,SMB,Marketing Suite - Gold,191.88,6,0.0,19.188
AMER-2022-151141,2022-08-21,Brazil,São Paulo,AMER,LATAM,Airbus,Manufacturing,Enterprise,Site Analytics,14.78,2,0.0,3.9906
EMEA-2023-167094,2023-10-22,Belgium,Brussels,EMEA,EU-WEST,Procter & Gamble,Consumer Products,Strategic,Support,5.184,1,0.2,1.8144
EMEA-2023-167094,2023-10-22,Belgium,Brussels,EMEA,EU-WEST,Procter & Gamble,Consumer Products,Strategic,FinanceHub,478.48,2,0.2,47.848
EMEA-2023-167094,2023-10-22,Belgium,Brussels,EMEA,EU-WEST,Procter & Gamble,Consumer Products,Strategic,Data Smasher,28.4,2,0.2,6.745
APJ-2023-154410,2023-10-22,India,Delhi,APJ,IND,AmerisourceBergen,Healthcare,Strategic,Marketing Suite - Gold,909.12,8,0.0,9.0912
EMEA-2022-150567,2022-05-18,Germany,Cologne,EMEA,EU-WEST,Sony,Tech,Strategic,ContactMatcher,2.952,2,0.7,-2.1648
EMEA-2022-150567,2022-05-18,Germany,Cologne,EMEA,EU-WEST,Sony,Tech,Strategic,ContactMatcher,27.018,6,0.7,-21.6144
AMER-2021-157959,2021-02-03,United States,New York City,AMER,NAMER,Abbott Laboratories,Healthcare,Strategic,SaaS Connector Pack,136.92,4,0.0,41.076
EMEA-2023-105886,2023-12-19,United Kingdom,Leeds,EMEA,UKIR,Johnson & Johnson,Healthcare,SMB,SaaS Connector Pack,18.96,2,0.0,8.532
AMER-2022-105963,2022-11-16,United States,New York City,AMER,NAMER,Tyson Foods,Consumer Products,Strategic,Data Smasher,99.39,3,0.0,40.7499
APJ-2023-121503,2023-07-04,Japan,Tokyo,APJ,JAPN,CVS Health,Retail,Strategic,Support,273.896,7,0.2,92.4399
APJ-2023-121503,2023-07-04,Japan,Tokyo,APJ,JAPN,CVS Health,Retail,Strategic,Big Ol Database,597.132,3,0.4,49.761
EMEA-2020-103366,2020-01-16,Finland,Helsinki,EMEA,NOR,Aviva,Finance,SMB,Data Smasher,149.95,5,0.0,65.978
EMEA-2023-124597,2023-05-01,Germany,Dresden,EMEA,EU-WEST,Caterpillar,Manufacturing,Enterprise,FinanceHub,4.608,2,0.2,1.6704
EMEA-2023-124597,2023-05-01,Germany,Dresden,EMEA,EU-WEST,Caterpillar,Manufacturing,Enterprise,ChatBot Plugin,15.528,3,0.2,4.8525
EMEA-2023-124597,2023-05-01,Germany,Dresden,EMEA,EU-WEST,Caterpillar,Manufacturing,Enterprise,FinanceHub,11.952,3,0.2,3.8844
APJ-2021-105634,2021-11-08,South Korea,Seoul,APJ,APAC,American Express,Finance,SMB,ChatBot Plugin,11.65,5,0.0,3.3785
AMER-2021-123673,2021-10-30,Brazil,São Paulo,AMER,LATAM,Abbott Laboratories,Healthcare,Enterprise,Site Analytics,299.9,2,0.0,74.975
EMEA-2023-111423,2023-08-18,United Kingdom,Bristol,EMEA,UKIR,Allianz,Finance,Strategic,ContactMatcher,895.92,5,0.2,302.373
EMEA-2023-111423,2023-08-18,United Kingdom,Bristol,EMEA,UKIR,Allianz,Finance,Strategic,FinanceHub,462.564,2,0.1,97.6524
EMEA-2021-125178,2021-10-03,France,Lyon,EMEA,EU-WEST,Allstate,Finance,Strategic,Marketing Suite - Gold,15.008,2,0.2,1.5008
APJ-2022-156685,2022-07-09,Japan,Hyogo,APJ,JAPN,Marathon Petroleum,Energy,Strategic,Site Analytics,863.64,9,0.2,107.955
APJ-2022-156685,2022-07-09,Japan,Hyogo,APJ,JAPN,Marathon Petroleum,Energy,Strategic,ChatBot Plugin,47.616,3,0.2,3.5712
AMER-2023-126865,2023-12-06,United States,Seattle,AMER,NAMER,Caterpillar,Manufacturing,SMB,Support,92.94,3,0.0,41.823
AMER-2023-102834,2023-03-10,United States,Los Angeles,AMER,NAMER,Sysco,Consumer Products,Strategic,Data Smasher,199.98,2,0.0,69.993
AMER-2022-139710,2022-06-10,United States,New York City,AMER,NAMER,Intel,Tech,SMB,Site Analytics,177.48,3,0.2,19.9665
EMEA-2023-121538,2023-11-29,Russia,Moscow,EMEA,EU-EAST,Engie,Energy,SMB,Support,88.768,2,0.2,31.0688
AMER-2023-101539,2023-03-17,Canada,Toronto,AMER,NAMER,BMW,Manufacturing,Enterprise,Support,6.48,1,0.0,3.1104
AMER-2023-101539,2023-03-17,Canada,Toronto,AMER,NAMER,BMW,Manufacturing,Enterprise,Marketing Suite - Gold,46.51,1,0.0,1.8604
AMER-2023-101539,2023-03-17,Canada,Toronto,AMER,NAMER,BMW,Manufacturing,Enterprise,Site Analytics,659.976,3,0.2,49.4982
AMER-2022-152121,2022-11-28,Chile,Puente Alto,AMER,LATAM,Goldman Sachs Group,Finance,SMB,Site Analytics,271.992,1,0.2,23.7993
EMEA-2023-161200,2023-08-07,Czech Republic,Brno,EMEA,EU-EAST,Wells Fargo,Finance,SMB,Marketing Suite,145.74,3,0.0,23.3184
EMEA-2023-161200,2023-08-07,Czech Republic,Brno,EMEA,EU-EAST,Wells Fargo,Finance,SMB,SaaS Connector Pack,15.4,5,0.0,7.392
AMER-2023-101245,2023-11-28,United States,Los Angeles,AMER,NAMER,Sysco,Consumer Products,Strategic,Support,244.55,5,0.0,114.9385
AMER-2023-101245,2023-11-28,United States,Los Angeles,AMER,NAMER,Sysco,Consumer Products,Strategic,Data Smasher,166.16,8,0.0,59.8176
AMER-2021-141768,2021-05-25,United States,Los Angeles,AMER,NAMER,Ford Motor,Manufacturing,Enterprise,SaaS Connector Pack,14.73,3,0.0,4.8609
EMEA-2022-112109,2022-07-09,Russia,St Petersburg,EMEA,EU-EAST,AmerisourceBergen,Healthcare,SMB,ContactMatcher,19.968,2,0.7,-13.312
EMEA-2022-112109,2022-07-09,Russia,St Petersburg,EMEA,EU-EAST,AmerisourceBergen,Healthcare,SMB,Marketing Suite - Gold,33.488,7,0.2,-1.2558
EMEA-2022-112109,2022-07-09,Russia,St Petersburg,EMEA,EU-EAST,AmerisourceBergen,Healthcare,SMB,ContactMatcher,8.736,4,0.7,-6.1152
EMEA-2022-112109,2022-07-09,Russia,St Petersburg,EMEA,EU-EAST,AmerisourceBergen,Healthcare,SMB,FinanceHub,662.88,3,0.2,74.574
APJ-2023-144064,2023-08-30,Australia,Wollongong,APJ,ANZ,BMW,Manufacturing,Strategic,FinanceHub,47.36,4,0.2,17.76
APJ-2023-144064,2023-08-30,Australia,Wollongong,APJ,ANZ,BMW,Manufacturing,Strategic,Marketing Suite - Gold,27.44,2,0.2,2.401
APJ-2023-144064,2023-08-30,Australia,Wollongong,APJ,ANZ,BMW,Manufacturing,Strategic,ContactMatcher,3.24,9,0.8,-5.184
APJ-2022-108581,2022-06-21,Japan,Kyoto,APJ,JAPN,Carrefour,Retail,Strategic,Data Smasher,95.968,4,0.2,26.3912
APJ-2022-108581,2022-06-21,Japan,Kyoto,APJ,JAPN,Carrefour,Retail,Strategic,Support,10.368,2,0.2,3.6288
EMEA-2023-157987,2023-09-03,United Kingdom,London,EMEA,UKIR,Samsung Electronics,Tech,Strategic,ChatBot Plugin,23.1,2,0.0,6.468
EMEA-2023-157987,2023-09-03,United Kingdom,London,EMEA,UKIR,Samsung Electronics,Tech,Strategic,SaaS Connector Pack,11.54,2,0.0,3.462
EMEA-2023-157987,2023-09-03,United Kingdom,London,EMEA,UKIR,Samsung Electronics,Tech,Strategic,ContactMatcher,254.526,1,0.4,-93.3262
EMEA-2023-157987,2023-09-03,United Kingdom,London,EMEA,UKIR,Samsung Electronics,Tech,Strategic,OneView,12.98,1,0.0,3.7642
EMEA-2023-157987,2023-09-03,United Kingdom,London,EMEA,UKIR,Samsung Electronics,Tech,Strategic,ContactMatcher,26.432,8,0.2,8.9208
EMEA-2023-157987,2023-09-03,United Kingdom,London,EMEA,UKIR,Samsung Electronics,Tech,Strategic,Site Analytics,197.97,3,0.0,57.4113
EMEA-2023-157987,2023-09-03,United Kingdom,London,EMEA,UKIR,Samsung Electronics,Tech,Strategic,FinanceHub,18.9,6,0.0,9.072
EMEA-2023-157987,2023-09-03,United Kingdom,London,EMEA,UKIR,Samsung Electronics,Tech,Strategic,FinanceHub,1282.41,5,0.1,213.735
EMEA-2023-157987,2023-09-03,United Kingdom,London,EMEA,UKIR,Samsung Electronics,Tech,Strategic,ChatBot Plugin,4.92,3,0.0,2.214
EMEA-2023-157987,2023-09-03,United Kingdom,London,EMEA,UKIR,Samsung Electronics,Tech,Strategic,Data Smasher,238.0,2,0.0,38.08
EMEA-2023-157987,2023-09-03,United Kingdom,London,EMEA,UKIR,Samsung Electronics,Tech,Strategic,Data Smasher,167.97,3,0.0,40.3128
EMEA-2023-157987,2023-09-03,United Kingdom,London,EMEA,UKIR,Samsung Electronics,Tech,Strategic,Support,17.12,4,0.0,7.704
EMEA-2023-110905,2023-09-11,Poland,Warsaw,EMEA,EU-WEST,Aviva,Finance,SMB,ContactMatcher,16.2,3,0.0,7.776
EMEA-2023-110905,2023-09-11,Poland,Warsaw,EMEA,EU-WEST,Aviva,Finance,SMB,OneView,33.99,3,0.0,14.6157
EMEA-2023-110905,2023-09-11,Poland,Warsaw,EMEA,EU-WEST,Aviva,Finance,SMB,Data Smasher,296.85,5,0.0,53.433
EMEA-2023-110905,2023-09-11,Poland,Warsaw,EMEA,EU-WEST,Aviva,Finance,SMB,Data Smasher,112.8,6,0.0,6.768
EMEA-2023-110905,2023-09-11,Poland,Warsaw,EMEA,EU-WEST,Aviva,Finance,SMB,ContactMatcher,13.71,3,0.0,6.5808
EMEA-2023-110905,2023-09-11,Poland,Warsaw,EMEA,EU-WEST,Aviva,Finance,SMB,Support,24.9,5,0.0,11.703
EMEA-2023-110905,2023-09-11,Poland,Warsaw,EMEA,EU-WEST,Aviva,Finance,SMB,Marketing Suite - Gold,286.29,3,0.0,17.1774
EMEA-2023-110905,2023-09-11,Poland,Warsaw,EMEA,EU-WEST,Aviva,Finance,SMB,OneView,24.18,2,0.0,7.254
AMER-2023-165841,2023-12-22,Argentina,Mendoza,AMER,LATAM,Coca-Cola,Consumer Products,SMB,Site Analytics,281.97,3,0.0,78.9516
AMER-2023-165841,2023-12-22,Argentina,Mendoza,AMER,LATAM,Coca-Cola,Consumer Products,SMB,Support,69.5,5,0.0,20.155
AMER-2023-165841,2023-12-22,Argentina,Mendoza,AMER,LATAM,Coca-Cola,Consumer Products,SMB,Support,166.44,3,0.0,79.8912
APJ-2023-117485,2023-09-24,Singapore,Singapore,APJ,APAC,Cigna,Healthcare,SMB,Data Smasher,291.96,4,0.0,102.186
APJ-2023-140242,2023-05-07,Australia,Sydney,APJ,ANZ,Enel,Energy,Enterprise,ChatBot Plugin,6.408,3,0.2,0.6408
APJ-2023-140242,2023-05-07,Australia,Sydney,APJ,ANZ,Enel,Energy,Enterprise,Data Smasher,408.744,7,0.2,76.6395
APJ-2020-148950,2020-12-14,Australia,Sydney,APJ,ANZ,Walmart,Retail,SMB,ContactMatcher,5.104,4,0.8,-8.6768
APJ-2020-148950,2020-12-14,Australia,Sydney,APJ,ANZ,Walmart,Retail,SMB,Storage,2.896,2,0.2,0.4706
APJ-2020-148950,2020-12-14,Australia,Sydney,APJ,ANZ,Walmart,Retail,SMB,Data Smasher,35.016,3,0.2,-2.1885
EMEA-2020-110408,2020-10-18,Portugal,Porto,EMEA,EU-WEST,Trafigura Group,Finance,Strategic,Marketing Suite - Gold,275.97,3,0.0,11.0388
EMEA-2020-110408,2020-10-18,Portugal,Porto,EMEA,EU-WEST,Trafigura Group,Finance,Strategic,Site Analytics,1394.95,5,0.0,362.687
EMEA-2020-110408,2020-10-18,Portugal,Porto,EMEA,EU-WEST,Trafigura Group,Finance,Strategic,FinanceHub,545.88,6,0.0,70.9644
EMEA-2021-109939,2021-05-08,Belgium,Brussels,EMEA,EU-WEST,Comcast,Communications,SMB,ChatBot Plugin,5.248,2,0.2,0.5904
AMER-2022-112669,2022-04-15,Chile,Santiago,AMER,LATAM,Toyota Motor,Manufacturing,SMB,FinanceHub,933.536,4,0.2,105.0228
AMER-2022-112669,2022-04-15,Chile,Santiago,AMER,LATAM,Toyota Motor,Manufacturing,SMB,Marketing Suite - Gold,42.976,4,0.2,4.2976
EMEA-2021-119592,2021-12-14,Finland,Helsinki,EMEA,NOR,Goldman Sachs Group,Finance,Strategic,ContactMatcher,3.76,2,0.0,1.8048
APJ-2020-122749,2020-12-03,Singapore,Singapore,APJ,APAC,Volkswagen,Manufacturing,SMB,Site Analytics,479.96,4,0.0,134.3888
AMER-2020-164721,2020-11-25,United States,Detroit,AMER,NAMER,Safeway,Retail,Strategic,OneView,320.88,6,0.0,93.0552
AMER-2020-164721,2020-11-25,United States,Detroit,AMER,NAMER,Safeway,Retail,Strategic,SaaS Connector Pack,23.88,3,0.0,10.5072
AMER-2020-164721,2020-11-25,United States,Detroit,AMER,NAMER,Safeway,Retail,Strategic,Support,26.76,4,0.0,12.3096
AMER-2022-147417,2022-07-26,Mexico,Mexico City,AMER,LATAM,Daimler,Transportation,SMB,Alchemy,1439.976,4,0.4,191.9968
EMEA-2021-127509,2021-11-09,Poland,Warsaw,EMEA,EU-WEST,Morgan Stanley,Finance,SMB,ContactMatcher,17.22,3,0.0,7.9212
EMEA-2021-127509,2021-11-09,Poland,Warsaw,EMEA,EU-WEST,Morgan Stanley,Finance,SMB,ContactMatcher,1024.38,7,0.0,215.1198
EMEA-2021-127509,2021-11-09,Poland,Warsaw,EMEA,EU-WEST,Morgan Stanley,Finance,SMB,SaaS Connector Pack - Gold,26.22,3,0.0,12.3234
EMEA-2021-127509,2021-11-09,Poland,Warsaw,EMEA,EU-WEST,Morgan Stanley,Finance,SMB,Support,17.34,3,0.0,8.4966
EMEA-2023-111374,2023-02-25,France,Paris,EMEA,EU-WEST,Daimler,Transportation,SMB,ContactMatcher,4.956,4,0.7,-3.7996
EMEA-2023-133648,2023-06-26,Belgium,Brussels,EMEA,EU-WEST,Enel,Energy,Enterprise,FinanceHub,71.04,6,0.2,26.64
EMEA-2023-133648,2023-06-26,Belgium,Brussels,EMEA,EU-WEST,Enel,Energy,Enterprise,ChatBot Plugin,5.344,2,0.2,0.7348
EMEA-2023-133648,2023-06-26,Belgium,Brussels,EMEA,EU-WEST,Enel,Energy,Enterprise,Storage,11.304,3,0.2,-2.1195
APJ-2023-147221,2023-12-03,Japan,Tokyo,APJ,JAPN,Coca-Cola,Consumer Products,SMB,OneView,294.62,5,0.8,-766.012
APJ-2023-147221,2023-12-03,Japan,Tokyo,APJ,JAPN,Coca-Cola,Consumer Products,SMB,SaaS Connector Pack,8.752,4,0.6,-3.7196
EMEA-2020-131905,2020-02-07,Spain,Valencia,EMEA,EU-WEST,Volkswagen,Manufacturing,Strategic,FinanceHub,15.0,4,0.0,7.2
EMEA-2020-131905,2020-02-07,Spain,Valencia,EMEA,EU-WEST,Volkswagen,Manufacturing,Strategic,Site Analytics,161.61,1,0.0,42.0186
EMEA-2020-131905,2020-02-07,Spain,Valencia,EMEA,EU-WEST,Volkswagen,Manufacturing,Strategic,Site Analytics,144.95,5,0.0,42.0355
AMER-2023-166128,2023-04-12,United States,Newark,AMER,NAMER,Allianz,Finance,SMB,Data Smasher,199.95,5,0.0,21.9945
AMER-2023-166128,2023-04-12,United States,Newark,AMER,NAMER,Allianz,Finance,SMB,ChatBot Plugin,41.86,7,0.0,14.2324
EMEA-2023-163510,2023-12-26,Ireland,Dublin,EMEA,UKIR,Enel,Energy,SMB,Marketing Suite - Gold,95.94,3,0.0,9.594
EMEA-2023-163510,2023-12-26,Ireland,Dublin,EMEA,UKIR,Enel,Energy,SMB,FinanceHub,304.45,5,0.0,76.1125
APJ-2023-143028,2023-04-12,Japan,Osaka,APJ,JAPN,Valero Energy,Energy,Enterprise,ContactMatcher,11.364,3,0.8,-17.046
EMEA-2020-111150,2020-12-31,Poland,Warsaw,EMEA,EU-WEST,Chevron,Energy,Strategic,ChatBot Plugin,29.68,7,0.0,11.5752
EMEA-2020-111150,2020-12-31,Poland,Warsaw,EMEA,EU-WEST,Chevron,Energy,Strategic,Data Smasher,47.53,7,0.0,16.1602
APJ-2023-165386,2023-08-04,Australia,Sydney,APJ,ANZ,Allianz,Finance,SMB,Marketing Suite,183.372,2,0.3,-36.6744
EMEA-2020-116407,2020-11-15,South Africa,Cape Town,EMEA,MEA,Prudential Financial,Finance,SMB,ChatBot Plugin,4.224,3,0.2,0.4752
EMEA-2020-116407,2020-11-15,South Africa,Cape Town,EMEA,MEA,Prudential Financial,Finance,SMB,OneView,333.056,2,0.2,29.1424
EMEA-2020-116407,2020-11-15,South Africa,Cape Town,EMEA,MEA,Prudential Financial,Finance,SMB,Support,24.896,4,0.2,7.78
APJ-2021-155761,2021-12-11,Japan,Tokyo,APJ,JAPN,Johnson & Johnson,Healthcare,SMB,Data Smasher,159.984,2,0.2,35.9964
APJ-2021-155761,2021-12-11,Japan,Tokyo,APJ,JAPN,Johnson & Johnson,Healthcare,SMB,Marketing Suite - Gold,46.344,3,0.2,4.6344
EMEA-2022-145905,2022-09-19,Portugal,Lisboa,EMEA,EU-WEST,PepsiCo,Consumer Products,SMB,FinanceHub,350.98,1,0.0,84.2352
EMEA-2022-145905,2022-09-19,Portugal,Lisboa,EMEA,EU-WEST,PepsiCo,Consumer Products,SMB,Support,13.08,2,0.0,6.0168
EMEA-2022-145905,2022-09-19,Portugal,Lisboa,EMEA,EU-WEST,PepsiCo,Consumer Products,SMB,Marketing Suite - Gold,900.08,4,0.0,117.0104
AMER-2021-113110,2021-03-19,United States,Anaheim,AMER,NAMER,Abbott Laboratories,Healthcare,SMB,ContactMatcher,17.568,2,0.2,6.3684
AMER-2021-113110,2021-03-19,United States,Anaheim,AMER,NAMER,Abbott Laboratories,Healthcare,SMB,FinanceHub,14.62,2,0.0,6.8714
AMER-2021-113110,2021-03-19,United States,Anaheim,AMER,NAMER,Abbott Laboratories,Healthcare,SMB,Support,33.36,4,0.0,8.6736
AMER-2021-113110,2021-03-19,United States,Anaheim,AMER,NAMER,Abbott Laboratories,Healthcare,SMB,Support,40.14,6,0.0,19.6686
EMEA-2022-168354,2022-09-20,Norway,Oslo,EMEA,NOR,Bank of America Corp.,Finance,Enterprise,Marketing Suite - Gold,1606.23,9,0.0,481.869
EMEA-2022-168354,2022-09-20,Norway,Oslo,EMEA,NOR,Bank of America Corp.,Finance,Enterprise,Support,17.04,3,0.0,7.668
EMEA-2022-168354,2022-09-20,Norway,Oslo,EMEA,NOR,Bank of America Corp.,Finance,Enterprise,ContactMatcher,49.53,3,0.0,23.7744
EMEA-2022-168354,2022-09-20,Norway,Oslo,EMEA,NOR,Bank of America Corp.,Finance,Enterprise,FinanceHub,872.32,4,0.0,244.2496
AMER-2023-111241,2023-08-21,United States,Philadelphia,AMER,NAMER,Oracle,Tech,SMB,ContactMatcher,239.12,5,0.2,77.714
AMER-2021-114237,2021-03-13,Canada,Toronto,AMER,NAMER,Safeway,Retail,SMB,Marketing Suite,141.96,2,0.0,39.7488
AMER-2022-113516,2022-09-09,United States,Roswell,AMER,NAMER,BMW,Manufacturing,Enterprise,ContactMatcher,33.024,2,0.2,11.5584
AMER-2022-113516,2022-09-09,United States,Roswell,AMER,NAMER,BMW,Manufacturing,Enterprise,ContactMatcher,67.136,4,0.2,23.4976
APJ-2021-117961,2021-11-26,South Korea,Gwangju,APJ,APAC,News Corp.,Misc,Strategic,ContactMatcher,14.73,3,0.0,6.9231
APJ-2021-117961,2021-11-26,South Korea,Gwangju,APJ,APAC,News Corp.,Misc,Strategic,Marketing Suite - Gold,104.9,5,0.0,25.176
APJ-2021-117961,2021-11-26,South Korea,Gwangju,APJ,APAC,News Corp.,Misc,Strategic,ContactMatcher,61.04,4,0.0,30.52
APJ-2021-117961,2021-11-26,South Korea,Gwangju,APJ,APAC,News Corp.,Misc,Strategic,Support,10.95,3,0.0,5.1465
APJ-2022-128923,2022-12-10,Japan,Saitama,APJ,JAPN,Walgreens,Retail,Strategic,Support,9.392,2,0.2,3.2872
APJ-2022-128923,2022-12-10,Japan,Saitama,APJ,JAPN,Walgreens,Retail,Strategic,ChatBot Plugin,9.328,1,0.2,0.8162
EMEA-2023-162481,2023-09-26,Luxembourg,Luxembourg,EMEA,EU-WEST,Johnson & Johnson,Healthcare,SMB,ContactMatcher,8.26,2,0.0,3.8822
EMEA-2023-162481,2023-09-26,Luxembourg,Luxembourg,EMEA,EU-WEST,Johnson & Johnson,Healthcare,SMB,FinanceHub,269.97,3,0.0,51.2943
EMEA-2021-119214,2021-01-23,Netherlands,The Hague,EMEA,EU-WEST,Pemex,Energy,Enterprise,Support,29.04,3,0.0,13.9392
EMEA-2021-119214,2021-01-23,Netherlands,The Hague,EMEA,EU-WEST,Pemex,Energy,Enterprise,FinanceHub,14.62,2,0.0,6.8714
AMER-2021-122287,2021-06-18,Chile,Santiago,AMER,LATAM,Mitsubishi,Manufacturing,Enterprise,Support,11.952,3,0.2,4.3326
AMER-2021-122287,2021-06-18,Chile,Santiago,AMER,LATAM,Mitsubishi,Manufacturing,Enterprise,ContactMatcher,4.536,7,0.7,-3.3264
AMER-2021-122287,2021-06-18,Chile,Santiago,AMER,LATAM,Mitsubishi,Manufacturing,Enterprise,ContactMatcher,9.156,2,0.7,-6.104
AMER-2021-122287,2021-06-18,Chile,Santiago,AMER,LATAM,Mitsubishi,Manufacturing,Enterprise,SaaS Connector Pack,75.36,5,0.2,20.724
AMER-2021-104493,2021-10-02,United States,Seattle,AMER,NAMER,Verizon Communications,Communications,Strategic,ContactMatcher,57.504,6,0.2,20.1264
AMER-2023-158946,2023-11-19,Mexico,Puerto Vallarta,AMER,LATAM,PepsiCo,Consumer Products,Strategic,ChatBot Plugin,38.864,7,0.2,7.7728
APJ-2020-129168,2020-08-17,Japan,Tokyo,APJ,JAPN,Carrefour,Retail,Strategic,Support,15.552,3,0.2,5.4432
AMER-2022-131835,2022-07-18,Argentina,Córdoba,AMER,LATAM,Walt Disney,Communications,Strategic,OneView,162.64,2,0.0,45.5392
AMER-2022-131835,2022-07-18,Argentina,Córdoba,AMER,LATAM,Walt Disney,Communications,Strategic,Site Analytics,597.0,3,0.0,280.59
AMER-2022-131835,2022-07-18,Argentina,Córdoba,AMER,LATAM,Walt Disney,Communications,Strategic,Support,55.48,1,0.0,26.6304
EMEA-2021-142237,2021-07-11,France,Paris,EMEA,EU-WEST,Airbus,Manufacturing,SMB,SaaS Connector Pack,289.8,7,0.2,36.225
EMEA-2021-142237,2021-07-11,France,Paris,EMEA,EU-WEST,Airbus,Manufacturing,SMB,ContactMatcher,2.502,3,0.7,-2.0016
EMEA-2021-142237,2021-07-11,France,Paris,EMEA,EU-WEST,Airbus,Manufacturing,SMB,ContactMatcher,6.48,4,0.7,-4.752
EMEA-2021-142237,2021-07-11,France,Paris,EMEA,EU-WEST,Airbus,Manufacturing,SMB,FinanceHub,341.488,8,0.3,-73.176
EMEA-2021-142237,2021-07-11,France,Paris,EMEA,EU-WEST,Airbus,Manufacturing,SMB,ChatBot Plugin,11.12,5,0.2,0.834
EMEA-2021-142237,2021-07-11,France,Paris,EMEA,EU-WEST,Airbus,Manufacturing,SMB,SaaS Connector Pack,25.344,6,0.2,3.4848
APJ-2022-136434,2022-12-02,India,Mumbai,APJ,IND,Engie,Energy,SMB,SaaS Connector Pack,17.31,3,0.0,5.193
AMER-2023-120376,2023-12-23,Brazil,São Paulo,AMER,LATAM,Anthem,Healthcare,SMB,Data Smasher,199.95,5,0.0,63.984
AMER-2023-120376,2023-12-23,Brazil,São Paulo,AMER,LATAM,Anthem,Healthcare,SMB,FinanceHub,1586.69,7,0.0,412.5394
AMER-2023-120376,2023-12-23,Brazil,São Paulo,AMER,LATAM,Anthem,Healthcare,SMB,Data Smasher,84.99,1,0.0,30.5964
AMER-2023-120376,2023-12-23,Brazil,São Paulo,AMER,LATAM,Anthem,Healthcare,SMB,ContactMatcher,411.8,2,0.0,70.006
